selling_price,engine_CC,max_power_BHP,torque_Nm,age,bhp_engineCC_ratio,bhp_torque_rpm,price_to_km,fuel_Diesel,fuel_Petrol,seller_type_Dealer,seller_type_Individual,transmission_Automatic,transmission_Manual
0.023570810073138413,0.2093959731543624,0.222,0.25253807106598986,0.24324324324324326,0.07115384615384615,0.12876,0.0008799973258457013,1,0,0,1,0,1
0.01604824312454934,0.19228187919463088,0.19725,0.007614213197969542,0.24324324324324326,0.06591478696741855,0.08580375000000003,0.0006708237610764686,0,1,0,1,0,1
0.03961895289679511,0.25906040268456376,0.22190000000000001,0.006345177664974619,0.1891891891891892,0.06358166189111748,0.14040218181818184,0.0029997325845701295,1,0,0,1,0,1
0.06018063588960525,0.2093959731543624,0.185,0.23984771573604058,0.13513513513513514,0.05929487179487179,0.16095,0.0017832788951922525,1,0,0,1,0,1
0.057171609110169615,0.19194630872483223,0.217,0.14086294416243653,0.08108108108108109,0.0725752508361204,0.09439500000000002,0.010355395106297632,0,1,0,1,0,1
0.062186653742562326,0.19228187919463088,0.20775,0.1446700507614213,0.02702702702702703,0.06942355889724311,0.09037125,0.009340820965369702,0,1,0,1,0,1
0.05115355555129836,0.2932885906040268,0.2712375,0.315989847715736,0.10810810810810811,0.07242656875834447,0.15731775000000003,0.005789811472121941,1,0,0,1,0,1
0.06018063588960525,0.2932885906040268,0.2465,0.25253807106598986,0.13513513513513514,0.06582109479305741,0.2450914285714286,0.001948923652894772,1,0,0,1,0,1
0.041925873427695756,0.12550335570469798,0.1675,0.11294416243654821,0.05405405405405406,0.06713426853707415,0.08327142857142858,0.006413049872977671,0,1,0,1,1,0
0.047141519845384186,0.2932885906040268,0.27155,0.315989847715736,0.08108108108108109,0.07251001335113486,0.157499,0.0026373846770958685,1,0,0,1,0,1
0.0717152385441085,0.2093959731543624,0.22125,0.25253807106598986,0.10810810810810811,0.07091346153846154,0.21998571428571434,0.004547475789353045,1,0,0,1,0,1
0.09979948848550771,0.2093959731543624,0.22125,0.25253807106598986,0.02702702702702703,0.07091346153846154,0.21998571428571434,0.04516728056833245,1,0,0,1,1,0
0.02056178329370278,0.19228187919463088,0.19725,0.007614213197969542,0.24324324324324326,0.06591478696741855,0.08580375000000003,0.001622810536167937,0,1,0,1,0,1
0.06018063588960525,0.2093959731543624,0.185,0.23984771573604058,0.10810810810810811,0.05929487179487179,0.16095,0.0038331327717609307,1,0,0,1,0,1
0.16750259102280937,0.7912751677852348,0.42125,0.43401015228426393,0.13513513513513514,0.05650570087189805,0.21558088235294123,0.009396566797288819,1,0,0,1,0,1
0.04212647521299146,0.2093959731543624,0.185,0.23984771573604058,0.1891891891891892,0.05929487179487179,0.16095,0.0015503409546730848,1,0,0,1,0,1
0.04212647521299146,0.2513422818791946,0.23425,0.16370558375634517,0.21621621621621623,0.06824471959213402,0.10189875000000002,0.0015503409546730848,0,1,0,1,0,1
0.0020061181538497345,0.28157405253594103,0.22966183226837056,0.2009473519032796,0.45945945945945943,0.06278813362649621,0.13019846899624957,0.00023035929173113287,1,0,0,1,0,1
0.04212647521299146,0.3268456375838926,0.259,0.315989847715736,0.1891891891891892,0.06483103879849812,0.180264,0.0010707628418395033,1,0,0,1,0,1
0.11735214469888221,0.6275167785234899,0.2515,0.25253807106598986,0.10810810810810811,0.04033680834001604,0.12155833333333334,0.0036467824193455963,1,0,0,1,0,1
0.05817461803664816,0.2932885906040268,0.24647500000000003,0.25888324873096447,0.13513513513513514,0.06581441922563418,0.13195892307692308,0.0028668716851629004,1,0,0,1,0,1
0.2477433051410928,0.4610738255033556,0.47250000000000003,0.35406091370558374,0.10810810810810811,0.0945945945945946,0.17872826086956523,0.036154566118465035,0,1,0,1,1,0
0.04563690615477371,0.12550335570469798,0.16760000000000003,0.11294416243654821,0.08108108108108109,0.06717434869739479,0.08332114285714287,0.021008380104292016,0,1,1,0,0,1
0.024573818999616956,0.19261744966442954,0.167625,0.13071065989847713,0.10810810810810811,0.05596828046744574,0.072916875,0.0023600776050492402,0,1,1,0,0,1
0.02858585470553113,0.057718120805369116,0.11825,0.08629441624365482,0.10810810810810811,0.059422110552763814,0.058787142857142864,0.00420001002807862,0,1,1,0,0,1
0.024573818999616956,0.057718120805369116,0.11825,0.08629441624365482,0.10810810810810811,0.059422110552763814,0.058787142857142864,0.003066480883315388,0,1,1,0,0,1
0.04463399752918782,0.28157405253594103,0.22966183226837056,0.2009473519032796,0.13513513513513514,0.06278813362649621,0.13019846899624957,0.002567702387196972,1,0,1,0,0,1
0.026078332389334772,0.15503355704697988,0.170125,0.0038071065989847713,0.21621621621621623,0.06266114180478821,0.06578166666666667,0.0044232422210761565,0,1,1,0,0,1
0.02507532346285623,0.057718120805369116,0.08750000000000001,0.2009473519032796,0.08108108108108109,0.04396984924623116,0.05075000000000001,0.003724428399518652,0,1,1,0,0,1
0.042627979676230734,0.19261744966442954,0.185,0.1383248730964467,0.13513513513513514,0.06176961602671119,0.08584,0.004630298168204306,0,1,1,0,0,1
0.03219668684085389,0.15503355704697988,0.170125,0.0038071065989847713,0.13513513513513514,0.06266114180478821,0.06578166666666667,0.0033113517849979943,0,1,1,0,0,1
0.050652051088059084,0.3268456375838926,0.259,0.1928934010152284,0.21621621621621623,0.06483103879849812,0.11859473684210527,0.019305388420911885,0,1,1,0,0,1
0.014543729734831524,0.12550335570469798,0.16774999999999998,0.11294416243654821,0.2972972972972973,0.06723446893787574,0.08339571428571428,0.0012908215074280056,0,1,1,0,0,1
0.049649042161580545,0.19228187919463088,0.207125,0.007614213197969542,0.1891891891891892,0.06921470342522974,0.090099375,0.003631631984189878,0,1,1,0,0,1
0.057171609110169615,0.2093959731543624,0.185,0.23984771573604058,0.10810810810810811,0.05929487179487179,0.16095,0.0016590453269153629,1,0,0,1,0,1
0.053661077867494716,0.19228187919463088,0.20500000000000002,0.14340101522842638,0.10810810810810811,0.06850459482038429,0.089175,0.003331884833088203,0,1,1,0,1,0
0.009027180639199536,0.057718120805369116,0.11574999999999999,0.07741116751269035,0.32432432432432434,0.05816582914572864,0.067135,0.0006871003515726387,0,1,1,0,0,1
0.0697092206911514,0.25906040268456376,0.22182500000000002,0.007614213197969542,0.08108108108108109,0.06356017191977077,0.1403547272727273,0.002785617911971703,1,0,0,1,0,1
0.015546738661310067,0.12550335570469798,0.167625,0.11294416243654821,0.2972972972972973,0.06718436873747495,0.08333357142857142,0.0009644667406400257,0,1,1,0,0,1
0.017051252051027883,0.2093959731543624,0.225,0.25253807106598986,0.2702702702702703,0.07211538461538461,0.1305,0.000789410348977136,1,0,0,1,0,1
0.05867612249988743,0.19228187919463088,0.2045,0.14213197969543145,0.02702702702702703,0.0683375104427736,0.08472142857142859,0.02666105094263939,0,1,0,1,0,1
0.024072314536377686,0.19194630872483223,0.1825,0.12690355329949238,0.10810810810810811,0.061036789297658864,0.10585000000000001,0.0010937825912555156,0,1,0,1,0,1
0.05817461803664816,0.19228187919463088,0.20775,0.1446700507614213,0.05405405405405406,0.06942355889724311,0.09037125,0.007498023035929172,0,1,0,1,0,1
0.05967913142636597,0.5218120805369127,0.3,0.366751269035533,0.16216216216216217,0.05507113354749885,0.18642857142857144,0.0038020743796917085,1,0,0,1,1,0
0.03711143058059875,0.19127516778523487,0.23670000000000002,0.15101522842639592,0.0,0.0792964824120603,0.09690776470588237,0.03470517448856799,0,1,0,1,0,1
0.08385164655449887,0.324496644295302,0.30325,0.19035532994923857,0.08108108108108109,0.07624135763670647,0.10879484536082476,0.009881467049537646,0,1,0,1,0,1
0.06720169837495504,0.39395973154362407,0.4,0.315989847715736,0.2702702702702703,0.08898776418242492,0.15466666666666667,0.0025897073208492553,0,1,0,1,0,1
0.027081341315813315,0.18389261744966443,0.1625,0.2009473519032796,0.2702702702702703,0.05546075085324232,0.09212349741757402,0.0026373846770958685,0,1,0,1,0,1
0.16750259102280937,0.5218120805369127,0.3875,0.45558375634517767,0.02702702702702703,0.07113354749885269,0.24080357142857145,0.023019454472523064,1,0,0,1,0,1
0.03460390826440239,0.2620805369127517,0.172525,0.17005076142131978,0.10810810810810811,0.04911743772241993,0.12007740000000003,0.0015503409546730848,1,0,0,1,0,1
0.04934813948363698,0.3214765100671141,0.31579999999999997,0.008883248730964466,0.1891891891891892,0.07984829329962073,0.19981527272727276,0.001432940232651424,1,0,0,1,0,1
0.042326976697394526,0.25906040268456376,0.22190000000000001,0.006345177664974619,0.1891891891891892,0.06358166189111748,0.14040218181818184,0.002768138707220798,1,0,0,1,0,1
0.027081341315813315,0.39395973154362407,0.34525,0.2182741116751269,0.2972972972972973,0.0768075639599555,0.15018375,0.0012242278379462493,0,1,0,1,0,1
0.04463399752918782,0.12550335570469798,0.16760000000000003,0.11294416243654821,0.0,0.06717434869739479,0.08332114285714287,0.015807337467987286,0,1,0,1,0,1
0.07522576978678339,0.2093959731543624,0.22125,0.25253807106598986,0.10810810810810811,0.07091346153846154,0.21998571428571434,0.005572402727637385,1,0,0,1,0,1
0.05667010464693034,0.19228187919463088,0.20785,0.1446700507614213,0.08108108108108109,0.06945697577276524,0.09041475000000002,0.006387685519454472,0,1,0,1,0,1
0.04112346628651292,0.12550335570469798,0.16760000000000003,0.11294416243654821,0.08108108108108109,0.06717434869739479,0.08332114285714287,0.00538605237522205,0,1,0,1,0,1
0.027081341315813315,0.28157405253594103,0.22966183226837056,0.2009473519032796,0.2702702702702703,0.06278813362649621,0.13019846899624957,0.0010068190934616928,1,0,0,1,0,1
0.03711143058059875,0.2808724832214765,0.2095,0.25253807106598986,0.16216216216216217,0.05735797399041752,0.19185789473684214,0.0024044467365767004,1,0,0,1,0,1
0.11133409114001096,0.3214765100671141,0.3155,0.01015228426395939,0.10810810810810811,0.0797724399494311,0.1996254545454546,0.009833614119534697,1,0,0,1,0,1
0.0822468322721332,0.2932885906040268,0.24739999999999998,0.25888324873096447,0.08108108108108109,0.06606141522029373,0.13245415384615386,0.004773987609494188,1,0,0,1,0,1
0.03410240380116312,0.2093959731543624,0.18475000000000003,0.23984771573604058,0.21621621621621623,0.059214743589743594,0.16073250000000003,0.0008391037762878918,1,0,0,1,0,1
0.03209638594820603,0.12583892617449663,0.1675,0.11421319796954313,0.05405405405405406,0.06706706706706707,0.06857647058823531,0.006007220216606498,0,1,0,1,0,1
0.03309939487468458,0.12550335570469798,0.16760000000000003,0.11294416243654821,0.13513513513513514,0.06717434869739479,0.08332114285714287,0.0038331327717609307,0,1,0,1,0,1
0.007522667249481722,0.057718120805369116,0.11574999999999999,0.07741116751269035,0.32432432432432434,0.05816582914572864,0.067135,0.0006221728532197846,0,1,0,1,0,1
0.05967913142636597,0.2093959731543624,0.22190000000000001,0.25253807106598986,0.1891891891891892,0.07112179487179487,0.22063200000000005,0.002939341266657753,1,0,0,1,0,1
0.01053169402891735,0.15503355704697988,0.15525,0.0,0.2972972972972973,0.057182320441988954,0.090045,0.000653529883674288,0,1,0,1,0,1
0.06720169837495504,0.2093959731543624,0.22190000000000001,0.25253807106598986,0.13513513513513514,0.07112179487179487,0.22063200000000005,0.002686795755387813,1,0,0,1,0,1
0.0661986894484765,0.19261744966442954,0.21675,0.13705583756345177,0.02702702702702703,0.07237061769616027,0.08381000000000001,0.23017615863173602,0,1,1,0,0,1
0.3956871217966779,0.45100671140939597,0.47000000000000003,0.2009473519032796,0.05405405405405406,0.09552845528455285,0.2726,0.0542719614921781,1,0,1,0,1,0
0.5135406706579068,0.6251677852348992,0.5364,0.2550761421319797,0.02702702702702703,0.08627261761158021,0.17948769230769232,0.11188527878058563,0,1,1,0,1,0
0.3179539299945908,0.46140939597315433,0.4425,0.5444162436548222,0.08108108108108109,0.08854427213606804,0.30798000000000003,0.030840130142175872,1,0,1,0,1,0
0.40822473337765974,1.0,0.7000000000000001,0.43908629441624364,0.08108108108108109,0.07769145394006659,0.2832558139534884,0.10478752271064865,0,1,0,1,1,0
0.44834509043680143,0.46140939597315433,0.370775,0.2009473519032796,0.02702702702702703,0.07419209604802401,0.28673266666666675,0.09309495157870608,1,0,1,0,1,0
0.5987964294085829,0.7929530201342281,0.636975,0.7855329949238578,0.08108108108108109,0.08529963173752929,0.46180687500000006,0.07043071952819245,1,0,1,0,1,0
0.3771314566568249,0.46006711409395973,0.46935000000000004,0.5063451776649746,0.05405405405405406,0.09410526315789475,0.32666760000000006,0.055782768021647056,1,0,1,0,1,0
0.21263799271434383,0.28157405253594103,0.22966183226837056,0.2009473519032796,0.08108108108108109,0.06278813362649621,0.13019846899624957,0.03454413097413499,1,0,1,0,1,0
0.578736250879012,0.46006711409395973,0.47500000000000003,0.5063451776649746,0.02702702702702703,0.09523809523809523,0.3306,0.3361786335071534,1,0,1,0,1,0
0.18405213800881268,0.39395973154362407,0.44365000000000004,0.2009473519032796,0.05405405405405406,0.09869855394883204,0.15439020000000003,0.01613845901323706,0,1,1,0,1,0
0.26780348367066364,0.5097315436241611,0.51,0.6332487309644669,0.10810810810810811,0.09519365375641624,0.49300000000000005,0.033462838805799096,1,0,1,0,1,0
0.17251763565520206,0.2775167785234899,0.3525,0.315989847715736,0.02702702702702703,0.09717436250861475,0.17037500000000003,0.0399687546181941,0,1,1,0,1,0
0.0767302831765012,0.2929530201342282,0.294,0.18274111675126903,0.08108108108108109,0.0785571142284569,0.11120869565217394,0.00835099253519611,0,1,1,0,1,0
0.05967913142636597,0.39395973154362407,0.345075,0.2182741116751269,0.1891891891891892,0.0767686318131257,0.15010762500000002,0.006888004360928549,0,1,1,0,1,0
0.3380141085241617,0.45134228187919456,0.47500000000000003,0.5063451776649746,0.05405405405405406,0.09649568308786186,0.26928406937444715,0.06711884184808371,1,0,1,0,1,0
0.2627884390382709,0.7862416107382549,0.6035,0.6967005076142131,0.13513513513513514,0.08136164475901585,0.3818509090909092,0.021660649819494584,1,0,1,0,1,0
0.050652051088059084,0.2093959731543624,0.22125,0.25253807106598986,0.13513513513513514,0.07091346153846154,0.21998571428571434,0.005735459286000802,1,0,1,0,0,1
0.5837512955114047,0.7929530201342281,0.705,0.6205583756345177,0.08108108108108109,0.09440910612654838,0.7666875000000001,0.05404067559379027,1,0,1,0,1,0
0.09478444385311499,0.6285234899328859,0.375,0.2009473519032796,0.2702702702702703,0.060072086503804564,0.21259268634824774,0.005791618192990234,0,1,1,0,1,0
0.07773329210297975,0.3936241610738255,0.36875,0.005076142131979695,0.10810810810810811,0.08208124652198108,0.1365159574468085,0.006934366124949458,0,1,1,0,0,1
0.2602809167220746,0.46140939597315433,0.4425,0.5444162436548222,0.08108108108108109,0.08854427213606804,0.30798000000000003,0.12674154298703036,1,0,1,0,1,0
0.07833509745886687,0.19261744966442954,0.27125,0.2144670050761421,0.05405405405405406,0.09056761268781302,0.11799375000000002,0.03197768296685265,0,1,1,0,0,1
0.03460390826440239,0.3268456375838926,0.259,0.1928934010152284,0.24324324324324326,0.06483103879849812,0.11859473684210527,0.003247460235598451,0,1,0,1,0,1
0.0521565644777769,0.3936241610738255,0.36875,0.005076142131979695,0.21621621621621623,0.08208124652198108,0.1365159574468085,0.002437139780860093,0,1,0,1,0,1
0.06168514927932306,0.3268456375838926,0.25875,0.1928934010152284,0.10810810810810811,0.06476846057571965,0.11848026315789476,0.02541589176968238,0,1,1,0,1,0
0.2527583497734855,0.458724832214765,0.4575,0.37944162436548223,0.05405405405405406,0.09191361125062783,0.19901250000000004,0.061518919641663325,0,1,1,0,1,0
0.05707130821752176,0.2513422818791946,0.23425,0.16370558375634517,0.16216216216216217,0.06824471959213402,0.10189875000000002,0.005569573112741707,0,1,1,0,0,1
0.26780348367066364,0.458724832214765,0.4526,0.37944162436548223,0.08108108108108109,0.09092918131592165,0.5625171428571429,0.07329522663457681,0,1,1,0,1,0
0.08475435458832954,0.2929530201342282,0.29075,0.18401015228426393,0.08108108108108109,0.07768871075484302,0.10539687500000001,0.021056736640370815,0,1,1,0,1,0
0.08676027214039399,0.19228187919463088,0.2045,0.14213197969543145,0.02702702702702703,0.0683375104427736,0.08472142857142859,0.040230653536552446,0,1,1,0,1,0
0.014543729734831524,0.12550335570469798,0.167625,0.11294416243654821,0.24324324324324326,0.06718436873747495,0.08333357142857142,0.006837326331911169,0,1,1,0,0,1
0.03109337702172749,0.19228187919463088,0.2045,0.14213197969543145,0.21621621621621623,0.0683375104427736,0.08472142857142859,0.00600364147184132,0,1,1,0,0,1
0.14994993480943486,0.7151006711409396,0.42875,0.45558375634517767,0.10810810810810811,0.062250453720508164,0.21941911764705885,0.015646755677893212,1,0,1,0,1,0
0.09979948848550771,0.2929530201342282,0.27125,0.3286802030456853,0.05405405405405406,0.07247828991315965,0.17162727272727277,0.05563076614520658,1,0,1,0,1,0
0.21263799271434383,0.46006711409395973,0.47500000000000003,0.5063451776649746,0.10810810810810811,0.09523809523809523,0.3306,0.03108169541382538,1,0,1,0,1,0
0.18756276955238024,0.6275167785234899,0.39425,0.2690355329949239,0.10810810810810811,0.0632317562149158,0.15244333333333332,0.02006985412814417,0,1,1,0,1,0
0.2878636622002345,0.46006711409395973,0.47500000000000003,0.5063451776649746,0.10810810810810811,0.09523809523809523,0.3306,0.10500066853857466,1,0,1,0,1,0
0.04212647521299146,0.5832214765100671,0.41175,0.282994923857868,0.2972972972972973,0.06972904318374258,0.17911125,0.002675660864505122,0,1,1,0,1,0
0.0822468322721332,0.2513422818791946,0.22774999999999998,0.16370558375634517,0.10810810810810811,0.0663510560815732,0.09907125000000001,0.01839951865222623,0,1,0,1,0,1
1.0,0.45134228187919456,1.0,0.8109137055837563,0.08108108108108109,0.2031488065007618,1.0,0.1448589383607434,0,1,0,1,1,0
0.027081341315813315,0.3268456375838926,0.259,0.315989847715736,0.24324324324324326,0.06483103879849812,0.180264,0.0012242278379462493,1,0,0,1,0,1
0.054664086793973256,0.19194630872483223,0.217,0.14086294416243653,0.05405405405405406,0.0725752508361204,0.09439500000000002,0.026237676019169463,0,1,0,1,0,1
0.013039216345113711,0.2600671140939598,0.17,0.2017766497461929,0.24324324324324326,0.04860614724803431,0.14790000000000003,0.0004995320229977269,1,0,0,1,0,1
